61322,"Craniectomy or craniotomy, decompressive, with or without duraplasty, for treatment of intracranial hypertension, without evacuation of associated intraparenchymal hematoma; without lobectomy"
61323,"Craniectomy or craniotomy, decompressive, with or without duraplasty, for treatment of intracranial hypertension, without evacuation of associated intraparenchymal hematoma; with lobectomy"
61330,"Decompression of orbit only, transcranial approach"
61332,Exploration of orbit (transcranial approach); with biopsy
61333,Exploration of orbit (transcranial approach); with removal of lesion
61340,"Subtemporal cranial decompression (pseudotumor cerebri, slit ventricle syndrome)"
61343,"Craniectomy, suboccipital with cervical laminectomy for decompression of medulla and spinal cord, with or without dural graft (eg, Arnold-Chiari malformation)"
61345,"Other cranial decompression, posterior fossa"
61458,"Craniectomy, suboccipital; for exploration or decompression of cranial nerves"
61460,for section of 1 or more cranial nerves
61480,"Craniectomy, suboccipital; for mesencephalic tractotomy or pedunculotomy"
61510,"Craniectomy, trephination, bone flap craniotomy; for excision of brain tumor, supratentorial, except meningioma"
61512,"Craniectomy, trephination, bone flap craniotomy; for excision of meningioma, supratentorial"
61514,"Craniectomy, trephination, bone flap craniotomy; for excision of brain abscess, supratentorial"
61516,"Craniectomy, trephination, bone flap craniotomy; for excision or fenestration of cyst, supratentorial"
61518,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; except meningioma, cerebellopontine angle tumor, or midline tumor at base of skull"
61519,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; meningioma"
61520,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; cerebellopontine angle tumor"
61521,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; midline tumor at base of skull"
61522,"Craniectomy, infratentorial or posterior fossa; for excision of brain abscess"
61524,"Craniectomy, infratentorial or posterior fossa; for excision or fenestration of cyst"
61526,"Craniectomy, bone flap craniotomy, transtemporal (mastoid) for excision of cerebellopontine angle tumor;"
61530,"Craniectomy, bone flap craniotomy, transtemporal (mastoid) for excision of cerebellopontine angle tumor; combined with middle/posterior fossa craniotomy/craniectomy"
61531,Subdural implantation of strip electrodes through 1 or more burr or trephine hole(s) for long-term seizure monitoring
61533,"Craniotomy with elevation of bone flap; for subdural implantation of an electrode array, for long-term seizure monitoring"
61534,Craniotomy with elevation of bone flap; for excision of epileptogenic focus without electrocorticography during surgery
61535,"Craniotomy with elevation of bone flap; for removal of epidural or subdural electrode array, without excision of cerebral tissue (separate procedure)"
61536,"Craniotomy with elevation of bone flap; for excision of cerebral epileptogenic focus, with electrocorticography during surgery (includes removal of electrode array)"
61537,"Craniotomy with elevation of bone flap; for lobectomy, temporal lobe, without electrocorticography during surgery"
61538,"Craniotomy with elevation of bone flap; for lobectomy, temporal lobe, with electrocorticography during surgery"
61539,"Craniotomy with elevation of bone flap; for lobectomy, other than temporal lobe, partial or total, with electrocorticography during surgery"
61540,"Craniotomy with elevation of bone flap; for lobectomy, other than temporal lobe, partial or total, without electrocorticography during surgery"
61541,Craniotomy with elevation of bone flap; for transection of corpus callosum
61543,Craniotomy with elevation of bone flap; for partial or subtotal (functional) hemispherectomy
61544,Craniotomy with elevation of bone flap; for excision or coagulation of choroid plexus
61545,Craniotomy with elevation of bone flap; for excision of craniopharyngioma
61546,"Craniotomy for hypophysectomy or excision of pituitary tumor, intracranial approach"
61548,"Hypophysectomy or excision of pituitary tumor, transnasal or transseptal approach, nonstereotactic"
61566,Craniotomy with elevation of bone flap; for selective amygdalohippocampectomy
61567,"for multiple subpial transections, with electrocorticography during surgery"
61570,Craniectomy or craniotomy; with excision of foreign body from brain
61571,Craniectomy or craniotomy; with treatment of penetrating wound of brain
61575,"Transoral approach to skull base, brain stem or upper spinal cord for biopsy, decompression or excision of lesion;"
61576,"Transoral approach to skull base, brain stem or upper spinal cord for biopsy, decompression or excision of lesion; requiring splitting of tongue and/or mandible (including tracheostomy)"
61580,"Craniofacial approach to anterior cranial fossa; extradural, including lateral rhinotomy, ethmoidectomy, sphenoidectomy, without maxillectomy or orbital exenteration"
61581,"Craniofacial approach to anterior cranial fossa; extradural, including lateral rhinotomy, orbital exenteration, ethmoidectomy, sphenoidectomy and/or maxillectomy"
61582,"Craniofacial approach to anterior cranial fossa; extradural, including unilateral or bifrontal craniotomy, elevation of frontal lobe(s), osteotomy of base of anterior cranial fossa"
61583,"Craniofacial approach to anterior cranial fossa; intradural, including unilateral or bifrontal craniotomy, elevation or resection of frontal lobe, osteotomy of base of anterior cranial fossa"
61584,"Orbitocranial approach to anterior cranial fossa, extradural, including supraorbital ridge osteotomy and elevation of frontal and/or temporal lobe(s); without orbital exenteration"
61585,"Orbitocranial approach to anterior cranial fossa, extradural, including supraorbital ridge osteotomy and elevation of frontal and/or temporal lobe(s); with orbital exenteration"
61586,"Bicoronal, transzygomatic and/or LeFort I osteotomy approach to anterior cranial fossa with or without internal fixation, without bone graft"
61590,"Infratemporal pre-auricular approach to middle cranial fossa (parapharyngeal space, infratemporal and midline skull base, nasopharynx), with or without disarticulation of the mandible, including parotidectomy, craniotomy, decompression and/or mobilization"
61591,"Infratemporal post-auricular approach to middle cranial fossa (internal auditory meatus, petrous apex, tentorium, cavernous sinus, parasellar area, infratemporal fossa) including mastoidectomy, resection of sigmoid sinus, with or without decompression and"
61592,"Orbitocranial zygomatic approach to middle cranial fossa (cavernous sinus and carotid artery, clivus, basilar artery or petrous apex) including osteotomy of zygoma, craniotomy, extra- or intradural elevation of temporal lobe"
61595,"Transtemporal approach to posterior cranial fossa, jugular foramen or midline skull base, including mastoidectomy, decompression of sigmoid sinus and/or facial nerve, with or without mobilization"
61598,"Transpetrosal approach to posterior cranial fossa, clivus or foramen magnum, including ligation of superior petrosal sinus and/or sigmoid sinus"
61600,"Resection or excision of neoplastic, vascular or infectious lesion of base of anterior cranial fossa; extradural"
61601,"Resection or excision of neoplastic, vascular or infectious lesion of base of anterior cranial fossa; intradural, including dural repair, with or without graft"
61605,"Resection or excision of neoplastic, vascular or infectious lesion of infratemporal fossa, parapharyngeal space, petrous apex; extradural"
61606,"Resection or excision of neoplastic, vascular or infectious lesion of infratemporal fossa, parapharyngeal space, petrous apex; intradural, including dural repair, with or without graft"
61607,"Resection or excision of neoplastic, vascular or infectious lesion of parasellar area, cavernous sinus, clivus or midline skull base; extradural"
61608,"Resection or excision of neoplastic, vascular or infectious lesion of parasellar area, cavernous sinus, clivus or midline skull base; intradural, including dural repair, with or without graft"
61610,"Transection or ligation, carotid artery in cavernous sinus; with repair by anastomosis or graft (List separately in addition to code for primary procedure)"
61612,"Transection or ligation, carotid artery in petrous canal; with repair by anastomosis or graft (List separately in addition to code for primary procedure)"
61615,"Resection or excision of neoplastic, vascular or infectious lesion of base of posterior cranial fossa, jugular foramen, foramen magnum, or C1-C3 vertebral bodies; extradural"
61616,"Resection or excision of neoplastic, vascular or infectious lesion of base of posterior cranial fossa, jugular foramen, foramen magnum, or C1-C3 vertebral bodies; intradural, including dural repair, with or without graft"
61618,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base; by free tissue graft (eg, pericranium, fascia, tensor fascia lata, adipose tissue, homologous or synthetic grafts)"
61619,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base; by local or regionalized vascularized pedicle flap or myocutaneous flap (including galea, temporalis, frontalis or occi"
61680,"Surgery of intracranial arteriovenous malformation; supratentorial, simple"
61682,"Surgery of intracranial arteriovenous malformation; supratentorial, complex"
61684,"Surgery of intracranial arteriovenous malformation; infratentorial, simple"
61686,"Surgery of intracranial arteriovenous malformation; infratentorial, complex"
61690,"Surgery of intracranial arteriovenous malformation; dural, simple"
61692,"Surgery of intracranial arteriovenous malformation; dural, complex"
61697,"Surgery of complex intracranial aneurysm, intracranial approach; carotid circulation"
61698,"Surgery of complex intracranial aneurysm, intracranial approach; vertebrobasilar circulation"
61700,"Surgery of simple intracranial aneurysm, intracranial approach; carotid circulation"
61702,"Surgery of simple intracranial aneurysm, intracranial approach; vertebrobasilar circulation"
61703,"Surgery of intracranial aneurysm, cervical approach by application of occluding clamp to cervical carotid artery (Selverstone-Crutchfield type)"
61705,"Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intracranial and cervical occlusion of carotid artery"
61708,"Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intracranial electrothrombosis"
61710,"Surgery of aneurysm, vascular malformation or carotid-cavernous fistula; by intra-arterial embolization, injection procedure, or balloon catheter"
61711,"Anastomosis, arterial, extracranial-intracranial (eg, middle cerebral/cortical) arteries"
61720,"Creation of lesion by stereotactic method, including burr hole(s) and localizing and recording techniques, single or multiple stages; globus pallidus or thalamus"
61735,"Creation of lesion by stereotactic method, including burr hole(s) and localizing and recording techniques, single or multiple stages; subcortical structure(s) other than globus pallidus or thalamus"
61750,"Stereotactic biopsy, aspiration, or excision, including burr hole(s), for intracranial lesion"
61751,"Stereotactic biopsy, aspiration, or excision, including burr hole(s), for intracranial lesion; with computed tomography and/or magnetic resonance guidance"
61760,Stereotactic implantation of depth electrodes into the cerebrum for long-term seizure monitoring
61770,"Stereotactic localization, including burr hole(s), with insertion of catheter(s) or probe(s) for placement of radiation source"
61850,"Twist drill or burr hole(s) for implantation of neurostimulator electrodes, cortical"
61860,"Craniectomy or craniotomy for implantation of neurostimulator electrodes, cerebral, cortical"
61863,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), without use of intraoperative microelectrode recording; first array"
61867,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), with use of intraoperative microelectrode recording; first array"
61870,"Craniectomy for implantation of neurostimulator electrodes, cerebellar; cortical"
61875,"Craniectomy for implantation of neurostimulator electrodes, cerebellar; subcortical"
61880,Revision or removal of intracranial neurostimulator electrodes
62000,"Elevation of depressed skull fracture; simple, extradural"
62005,"Elevation of depressed skull fracture; compound or comminuted, extradural"
62010,Elevation of depressed skull fracture; with repair of dura and/or debridement of brain
62100,"Craniotomy for repair of dural/cerebrospinal fluid leak, including surgery for rhinorrhea/otorrhea"
62120,"Repair of encephalocele, skull vault, including cranioplasty"
62121,"Craniotomy for repair of encephalocele, skull base"
62161,"Neuroendoscopy, intracranial; with dissection of adhesions, fenestration of septum pellucidum or intraventricular cysts (including placement, replacement, or removal of ventricular catheter)"
62163,"Neuroendoscopy, intracranial; with retrieval of foreign body"
62164,"Neuroendoscopy, intracranial; with excision of brain tumor, including placement of external ventricular catheter for drainage"
62165,"Neuroendoscopy, intracranial; with excision of pituitary tumor, transnasal or trans-sphenoidal approach"
0169T,"Stereotactic placement of infusion catheter(s) in the brain for delivery of therapeutic agent(s), including computerized stereotactic planning and burr hole(s)"
59100,"Hysterotomy, abdominal (e.g., for hydatidiform mole, abortion)"
59510,"Routine obstetric care including antepartum care, cesarean delivery, and postpartum care"
59514,Cesarean delivery only;
59515,Cesarean delivery only; including postpartum care
59618,"Routine obstetric care including antepartum care, cesarean delivery, and postpartum care, following attempted vaginal delivery after previous cesarean delivery"
59620,"Cesarean delivery only, following attempted vaginal delivery after previous cesarean delivery;"
59622,"Cesarean delivery only, following attempted vaginal delivery after previous cesarean delivery; including postpartum care"
59857,"Induced abortion, by 1 or more vaginal suppositories (e.g., prostaglandin) with or without cervical dilation (e.g., laminaria), including hospital admission and visits, delivery of fetus and secundines; with hysterotomy (failed medical evacuation)"
22532,"Arthrodesis, lateral extracavitary technique, including minimal discectomy to prepare interspace (other than for decompression); thoracic"
22533,"Arthrodesis, lateral extracavitary technique, including minimal discectomy to prepare interspace (other than for decompression); lumbar"
22548,"Arthrodesis, anterior transoral or extraoral technique, clivus-C1-C2 (atlas-axis), with or without excision of odontoid process"
22551,"Arthrodesis, anterior interbody, including disc space preparation, discectomy, osteophytectomy and decompression of spinal cord and/or nerve roots; cervical below C2"
22554,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); cervical below C2"
22556,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); thoracic"
22558,"Arthrodesis, anterior interbody technique, including minimal discectomy to prepare interspace (other than for decompression); lumbar"
22586,"Arthrodesis, pre-sacral interbody technique, including disc space preparation, discectomy, with posterior instrumentation, with image guidance, includes bone graft when performed, L5-S1 interspace"
22590,"Arthrodesis, posterior technique, craniocervical (occiput-C2)"
22595,"Arthrodesis, posterior technique, atlas-axis (C1-C2)"
22600,"Arthrodesis, posterior or posterolateral technique, single level; cervical below C2 segment"
22610,"Arthrodesis, posterior or posterolateral technique, single level; thoracic (with lateral transverse technique, when performed)"
22612,"Arthrodesis, posterior or posterolateral technique, single level; lumbar (with lateral transverse technique, when performed)"
22630,"Arthrodesis, posterior interbody technique, including laminectomy and/or discectomy to prepare interspace (other than for decompression), single interspace; lumbar"
22633,"Arthrodesis, combined posterior or posterolateral technique with posterior interbody technique including laminectomy and/or discectomy sufficient to prepare interspace (other than for decompression), single interspace and segment; lumbar"
22800,"Arthrodesis, posterior, for spinal deformity, with or without cast; up to 6 vertebral segments"
22802,"Arthrodesis, posterior, for spinal deformity, with or without cast; 7 to 12 vertebral segments"
22804,"Arthrodesis, posterior, for spinal deformity, with or without cast; 13 or more vertebral segments"
22808,"Arthrodesis, anterior, for spinal deformity, with or without cast; 2 to 3 vertebral segments"
22810,"Arthrodesis, anterior, for spinal deformity, with or without cast; 4 to 7 vertebral segments"
22812,"Arthrodesis, anterior, for spinal deformity, with or without cast; 8 or more vertebral segments"
27280,"Arthrodesis, sacroiliac joint (including obtaining graft)"
0195T,"Arthrodesis, pre-sacral interbody technique, disc space preparation, discectomy, without instrumentation, with image guidance, includes bone graft when performed; L5-S1 interspace"
0196T,"Arthrodesis, pre-sacral interbody technique, disc space preparation, discectomy, without instrumentation, with image guidance, includes bone graft when performed; L4-L5 interspace (List separately in addition to code for primary procedure)"
23615,"Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed;"
23616,"Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed; with proximal humeral prosthetic replacement"
23630,"Open treatment of greater humeral tuberosity fracture, includes internal fixation, when performed"
23670,"Open treatment of shoulder dislocation, with fracture of greater humeral tuberosity, includes internal fixation, when performed"
23680,"Open treatment of shoulder dislocation, with surgical or anatomical neck fracture, includes internal fixation, when performed"
24515,"Open treatment of humeral shaft fracture with plate/screws, with or without cerclage"
24516,"Treatment of humeral shaft fracture, with insertion of intramedullary implant, with or without cerclage and/or locking screws"
24545,"Open treatment of humeral supracondylar or transcondylar fracture, includes internal fixation, when performed; without intercondylar extension"
24546,"Open treatment of humeral supracondylar or transcondylar fracture, includes internal fixation, when performed; with intercondylar extension"
24575,"Open treatment of humeral epicondylar fracture, medial or lateral, includes internal fixation, when performed"
24579,"Open treatment of humeral condylar fracture, medial or lateral, includes internal fixation, when performed"
24586,Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius);
24587,Open treatment of periarticular fracture and/or dislocation of the elbow (fracture distal humerus and proximal ulna and/or proximal radius); with implant arthroplasty
24635,"Open treatment of Monteggia type of fracture dislocation at elbow (fracture proximal end of ulna with dislocation of radial head), includes internal fixation, when performed"
24665,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed;"
24666,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed; with radial head prosthetic replacement"
24685,"Open treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]), includes internal fixation, when performed"
25337,"Reconstruction for stabilization of unstable distal ulna or distal radioulnar joint, secondary by soft tissue stabilization (eg, tendon transfer, tendon graft or weave, or tenodesis) with or without open reduction of distal radioulnar joint"
25515,"Open treatment of radial shaft fracture, includes internal fixation, when performed"
25525,"Open treatment of radial shaft fracture, includes internal fixation, when performed, and open treatment of distal radioulnar joint dislocation (Galeazzi fracture/ dislocation), includes percutaneous skeletal fixation when performed"
25526,"Open treatment of radial shaft fracture, includes internal fixation, when performed, and open treatment of distal radioulnar joint dislocation (Galeazzi fracture/ dislocation), includes internal fixation, when performed, includes repair of triangular fibrocartilage complex"
25545,"Open treatment of ulnar shaft fracture, includes internal fixation, when performed"
25574,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius OR ulna"
25575,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna"
25607,"Open treatment of distal radial extra-articular fracture or epiphyseal separation, with internal fixation"
25608,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 2 fragments
25609,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 3 or more fragments
25652,Open treatment of ulnar styloid fracture
27177,Open treatment of slipped femoral epiphysis; single or multiple pinning or bone graft (includes obtaining graft)
27178,Open treatment of slipped femoral epiphysis; closed manipulation with single or multiple pinning
27179,Open treatment of slipped femoral epiphysis; osteoplasty of femoral neck (Heyman type procedure)
27181,Open treatment of slipped femoral epiphysis; osteotomy and internal fixation
27244,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with plate/screw type implant, with or without cerclage"
27245,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with intramedullary implant, with or without interlocking screws and/or cerclage"
27248,"Open treatment of greater trochanteric fracture, includes internal fixation, when performed"
27254,"Open treatment of hip dislocation, traumatic, with acetabular wall and femoral head fracture, with or without internal or external fixation"
27269,"Open treatment of femoral fracture, proximal end, head, includes internal fixation, when performed"
27506,"Open treatment of femoral shaft fracture, with or without external fixation, with insertion of intramedullary implant, with or without cerclage and/or locking screws"
27507,"Open treatment of femoral shaft fracture with plate/screws, with or without cerclage"
27511,"Open treatment of femoral supracondylar or transcondylar fracture without intercondylar extension, includes internal fixation, when performed"
27513,"Open treatment of femoral supracondylar or transcondylar fracture with intercondylar extension, includes internal fixation, when performed"
27514,"Open treatment of femoral fracture, distal end, medial or lateral condyle, includes internal fixation, when performed"
27519,"Open treatment of distal femoral epiphyseal separation, includes internal fixation, when performed"
27535,"Open treatment of tibial fracture, proximal (plateau); unicondylar, includes internal fixation, when performed"
27536,"Open treatment of tibial fracture, proximal (plateau); bicondylar, with or without internal fixation"
27540,"Open treatment of intercondylar spine(s) and/or tuberosity fracture(s) of the knee, includes internal fixation, when performed"
27758,"Open treatment of tibial shaft fracture (with or without fibular fracture), with plate/screws, with or without cerclage"
27759,"Treatment of tibial shaft fracture (with or without fibular fracture) by intramedullary implant, with or without interlocking screws and/or cerclage"
27766,"Open treatment of medial malleolus fracture, includes internal fixation, when performed"
27769,"Open treatment of posterior malleolus fracture, includes internal fixation, when performed"
27784,"Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed"
27792,"Open treatment of distal fibular fracture (lateral malleolus), includes internal fixation, when performed"
27814,"Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed"
27822,"Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; without fixation of posterior lip"
27823,"Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; with fixation of posterior lip"
27826,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of fibula only"
27827,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of tibia only"
27828,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of both tibia and fibula"
27829,"Open treatment of distal tibiofibular joint (syndesmosis) disruption, includes internal fixation, when performed"
43117,"Partial esophagectomy, distal two-thirds, with thoracotomy and separate abdominal incision, with or without proximal gastrectomy; with thoracic esophagogastrostomy, with or without pyloroplasty (Ivor Lewis)"
43118,"Partial esophagectomy, distal two-thirds, with thoracotomy and separate abdominal incision, with or without proximal gastrectomy; with colon interposition or small intestine reconstruction, including intestine mobilization, preparation, and anastomosis(es)"
43121,"Partial esophagectomy, distal two-thirds, with thoracotomy only, with or without proximal gastrectomy, with thoracic esophagogastrostomy, with or without pyloroplasty"
43122,"Partial esophagectomy, thoracoabdominal or abdominal approach, with or without proximal gastrectomy; with esophagogastrostomy, with or without pyloroplasty"
43280,"Laparoscopy, surgical, esophagogastric fundoplasty (eg, Nissen, Toupet procedures)"
43320,"Esophagogastrostomy (cardioplasty), with or without vagotomy and pyloroplasty, transabdominal or transthoracic approach"
43325,Esophagogastric fundoplasty; with fundic patch (Thal-Nissen procedure)
43327,Esophagogastric fundoplasty partial or complete; laparotomy
43328,Esophagogastric fundoplasty partial or complete; thoracotomy
43360,"Gastrointestinal reconstruction for previous esophagectomy, for obstructing esophageal lesion or fistula, or for previous esophageal exclusion; with stomach, with or without pyloroplasty"
43500,Gastrotomy; with exploration or foreign body removal
43501,Gastrotomy; with suture repair of bleeding ulcer
43502,"Gastrotomy; with suture repair of pre-existing esophagogastric laceration (eg, Mallory-Weiss)"
43520,pylopmyotomy - incision of pyeloric muscle
43605,"Biopsy of stomach, by laparotomy"
43610,"Excision, local; ulcer or benign tumor of stomach"
43611,"Excision, local; malignant tumor of stomach"
43620,"Gastrectomy, total; with esophagoenterostomy"
43621,"Gastrectomy, total; with Roux-en-Y reconstruction"
43622,"Gastrectomy, total; with formation of intestinal pouch, any type"
43631,"Gastrectomy, partial, distal; with gastroduodenostomy"
43632,"Gastrectomy, partial, distal; with gastrojejunostomy"
43633,"Gastrectomy, partial, distal; with Roux-en-Y reconstruction"
43634,"Gastrectomy, partial, distal; with formation of intestinal pouch"
43640,"Vagotomy including pyloroplasty, with or without gastrostomy; truncal or selective"
43641,"Vagotomy including pyloroplasty, with or without gastrostomy; parietal cell (highly selective)"
43644,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and Roux-en-Y gastroenterostomy (roux limb 150 cm or less)"
43645,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and small intestine reconstruction to limit absorption"
43770,"Laparoscopy, surgical, gastric restrictive procedure; placement of adjustable gastric restrictive device (eg, gastric band and subcutaneous port components)"
43771,"Laparoscopy, surgical, gastric restrictive procedure; revision of adjustable gastric restrictive device component only"
43772,"Laparoscopy, surgical, gastric restrictive procedure; removal of adjustable gastric restrictive device component only"
43773,"Laparoscopy, surgical, gastric restrictive procedure; removal and replacement of adjustable gastric restrictive device component only"
43774,"Laparoscopy, surgical, gastric restrictive procedure; removal of adjustable gastric restrictive device and subcutaneous port components"
43775,"Laparoscopy, surgical, gastric restrictive procedure; longitudinal gastrectomy (ie, sleeve gastrectomy)"
43800,Pyloroplasty
43810,Gastroduodenostomy
43820,Gastrojejunostomy; without vagotomy
43825,"Gastrojejunostomy; with vagotomy, any type"
43840,"Gastrorrhaphy, suture of perforated duodenal or gastric ulcer, wound, or injury"
43842,"Gastric restrictive procedure, without gastric bypass, for morbid obesity; vertical-banded gastroplasty"
43843,"Gastric restrictive procedure, without gastric bypass, for morbid obesity; other than vertical-banded gastroplasty"
43845,"Gastric restrictive procedure with partial gastrectomy, pylorus-preserving duodenoileostomy and ileoileostomy (50 to 100 cm common channel) to limit absorption (biliopancreatic diversion with duodenal switch)"
43846,"Gastric restrictive procedure, with gastric bypass for morbid obesity; with short limb (150 cm or less) Roux-en-Y gastroenterostomy"
43847,"Gastric restrictive procedure, with gastric bypass for morbid obesity; with small intestine reconstruction to limit absorption"
43848,"Revision, open, of gastric restrictive procedure for morbid obesity, other than adjustable gastric restrictive device (separate procedure)"
43850,Revision of gastroduodenal anastomosis (gastroduodenostomy) with reconstruction; without vagotomy
43855,Revision of gastroduodenal anastomosis (gastroduodenostomy) with reconstruction; with vagotomy
43860,"Revision of gastrojejunal anastomosis (gastrojejunostomy) with reconstruction, with or without partial gastrectomy or intestine resection; without vagotomy"
43865,"Revision of gastrojejunal anastomosis (gastrojejunostomy) with reconstruction, with or without partial gastrectomy or intestine resection; with vagotomy"
43870,"Closure of gastrostomy, surgical"
43880,Closure of gastrocolic fistula
43886,"Gastric restrictive procedure, open; revision of subcutaneous port component only"
43887,"Gastric restrictive procedure, open; removal of subcutaneous port component only"
43888,"Gastric restrictive procedure, open; removal and replacement of subcutaneous port component only"
43286,"Esophagectomy, total or near total, with laparoscopic mobilization of the abdominal and mediastinal esophagus and proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with open cervical pharyngogastrostomy or esophagogastrostomy (ie, laparoscopic transhiatal esophagectomy)"
43287,"Esophagectomy, distal two-thirds, with laparoscopic mobilization of the abdominal and lower mediastinal esophagus and proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with separate thoracoscopic mobilization of the middle and upper mediastinal esophagus and thoracic esophagogastrostomy (ie, laparoscopic thoracoscopic esophagectomy, Ivor Lewis esophagectomy)"
43288,"Esophagectomy, total or near total, with thoracoscopic mobilization of the upper, middle, and lower mediastinal esophagus, with separate laparoscopic proximal gastrectomy, with laparoscopic pyloric drainage procedure if performed, with open cervical pharyngogastrostomy or esophagogastrostomy (ie, thoracoscopic, laparoscopic and cervical incision esophagectomy, McKeown esophagectomy, tri-incisional esophagectomy)"
11008,"Removal of prosthetic material or mesh, abdominal wall for infection (eg, for chronic or recurrent mesh infection or necrotizing soft tissue infection) (List separately in addition to code for primary procedure)"
49491,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; reducible"
49492,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; incarcerated or strangulated"
49495,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; reducible"
49496,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; incarcerated or strangulated"
49500,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; reducible"
49501,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; incarcerated or strangulated"
49505,"Repair initial inguinal hernia, age 5 years or older; reducible"
49507,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated"
49520,"Repair recurrent inguinal hernia, any age; reducible"
49521,"Repair recurrent inguinal hernia, any age; incarcerated or strangulated"
49525,"Repair inguinal hernia, sliding, any age"
49550,"Repair initial femoral hernia, any age; reducible"
49553,incarcerated or strangulated
49555,Repair recurrent femoral hernia; reducible
49557,Repair recurrent femoral hernia; incarcerated or strangulated
49560,Repair initial incisional or ventral hernia; reducible
49561,Repair initial incisional or ventral hernia; incarcerated or strangulated
49565,Repair recurrent incisional or ventral hernia; reducible
49566,Repair recurrent incisional or ventral hernia; incarcerated or strangulated
49570,"Repair epigastric hernia (eg, preperitoneal fat); reducible (separate procedure)"
49572,"Repair epigastric hernia (eg, preperitoneal fat); incarcerated or strangulated"
49580,"Repair umbilical hernia, younger than age 5 years; reducible"
49582,"Repair umbilical hernia, younger than age 5 years; incarcerated or strangulated"
49585,"Repair umbilical hernia, age 5 years or older; reducible"
49587,"Repair umbilical hernia, age 5 years or older; incarcerated or strangulated"
49590,Repair spigelian hernia
49600,"Repair of small omphalocele, with primary closure"
49605,Repair of large omphalocele or gastroschisis; with or without prosthesis
49606,"Repair of large omphalocele or gastroschisis; with removal of prosthesis, final reduction and closure, in operating room"
49610,Repair of omphalocele (Gross type operation); first stage
